task_id	doc	cpp_file	cpp_lines	rust_target	depends	status	acceptance	notes
#AUCTIONHOUSEBOT.WBS.003	auctionhousebot.md	game/AuctionHouseBot/AuctionHouseBotBuyer.cpp	454	`crates/wow-ahbot`, `crates/wow-world`, `crates/wow-config`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#AUCTIONHOUSEBOT.WBS.004	auctionhousebot.md	game/AuctionHouseBot/AuctionHouseBotBuyer.h	99	`crates/wow-ahbot`, `crates/wow-world`, `crates/wow-config`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#AUCTIONHOUSEBOT.WBS.005	auctionhousebot.md	game/AuctionHouseBot/AuctionHouseBotSeller.cpp	924	`crates/wow-ahbot`, `crates/wow-world`, `crates/wow-config`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 924 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#AUCTIONHOUSEBOT.WBS.006	auctionhousebot.md	game/AuctionHouseBot/AuctionHouseBotSeller.h	152	`crates/wow-ahbot`, `crates/wow-world`, `crates/wow-config`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#AUCTIONHOUSEBOT.WBS.007	auctionhousebot.md	game/AuctionHouseBot/enuminfo_AuctionHouseBot.cpp	121	`crates/wow-ahbot`, `crates/wow-world`, `crates/wow-config`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEFIELD.WBS.001	battlefield.md	game/Battlefield/Battlefield.cpp	738	`crates/wow-battlefield`, `crates/wow-world/src/handlers`, `crates/wow-areatrigger`, `crates/wow-gameobject`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 738 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#BATTLEFIELD.WBS.002	battlefield.md	game/Battlefield/Battlefield.h	359	`crates/wow-battlefield`, `crates/wow-world/src/handlers`, `crates/wow-areatrigger`, `crates/wow-gameobject`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEFIELD.WBS.003	battlefield.md	game/Battlefield/BattlefieldMgr.cpp	181	`crates/wow-battlefield`, `crates/wow-world/src/handlers`, `crates/wow-areatrigger`, `crates/wow-gameobject`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEFIELD.WBS.004	battlefield.md	game/Battlefield/BattlefieldMgr.h	82	`crates/wow-battlefield`, `crates/wow-world/src/handlers`, `crates/wow-areatrigger`, `crates/wow-gameobject`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.001	battlegrounds.md	game/Battlegrounds/Arena.cpp	289	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.002	battlegrounds.md	game/Battlegrounds/Arena.h	78	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.003	battlegrounds.md	game/Battlegrounds/ArenaScore.cpp	66	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.004	battlegrounds.md	game/Battlegrounds/ArenaScore.h	58	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.005	battlegrounds.md	game/Battlegrounds/ArenaTeam.cpp	834	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 834 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.006	battlegrounds.md	game/Battlegrounds/ArenaTeam.h	192	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.007	battlegrounds.md	game/Battlegrounds/ArenaTeamMgr.cpp	134	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.008	battlegrounds.md	game/Battlegrounds/ArenaTeamMgr.h	55	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.009	battlegrounds.md	game/Battlegrounds/Battleground.cpp	1883	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 1883 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#BATTLEGROUNDS.WBS.010	battlegrounds.md	game/Battlegrounds/Battleground.h	604	`crates/wow-pvp`, `crates/wow-core`, `crates/wow-constants`, `crates/wow-world/src/handlers`, `crates/wow-maps`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 604 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
